5.070000	19.640000	1
22.290000	42.930000	2
46.900000	60.750000	3
64.040000	78.310000	4
81.000000	101.070000	5
104.990000	119.520000	6
123.360000	138.890000	7
144.060000	158.520000	8
162.730000	177.550000	9
182.580000	203.050000	10
209.420000	232.680000	11
237.230000	253.040000	12
258.110000	272.870000	13
276.910000	293.250000	14
298.130000	319.620000	15
325.320000	339.890000	16
345.410000	360.720000	17
366.520000	380.690000	18
389.400000	407.510000	19
413.750000	428.180000	20
438.920000	456.570000	21
463.690000	483.190000	22
492.870000	508.210000	23
513.080000	528.240000	24
532.220000	546.930000	25
551.070000	570.620000	26
575.450000	590.810000	27
598.470000	613.920000	28
617.460000	632.080000	29
640.180000	659.480000	30
674.770000	690.570000	31
697.630000	720.520000	32
729.250000	744.150000	33
752.330000	766.920000	34
779.500000	793.430000	35
800.990000	815.350000	36
829.160000	848.430000	37
859.850000	874.580000	38
887.040000	901.390000	39
912.520000	926.660000	40
944.890000	963.270000	41
974.330000	988.690000	42
1000.920000	1022.880000	43
1036.960000	1055.340000	44
1067.780000	1081.810000	45
1096.990000	1111.760000	46
1122.610000	1140.840000	47
1150.750000	1165.060000	48
1178.800000	1193.090000	49
1207.020000	1223.040000	50
1235.120000	1253.640000	51
1262.130000	1276.910000	52
1289.110000	1303.100000	53
1313.880000	1328.230000	54
1345.760000	1367.030000	55
1377.730000	1391.540000	56
1411.300000	1429.420000	57
1444.910000	1463.040000	58
1476.680000	1491.810000	59
1504.890000	1524.240000	60
1533.250000	1547.350000	61
1564.570000	1578.730000	62
1591.160000	1611.910000	63
1625.240000	1638.790000	64
1649.960000	1669.260000	65
1687.990000	1708.320000	66
1730.150000	1743.840000	67
1756.360000	1770.080000	68
1789.170000	1807.690000	69
1817.040000	1832.410000	70
1845.330000	1864.810000	71
1877.550000	1891.830000	72
1902.950000	1916.590000	73
1935.440000	1949.720000	74
1959.780000	1973.570000	75
1985.920000	1999.220000	76
2026.400000	2041.490000	77
2055.960000	2070.580000	78
2085.120000	2103.980000	79
2121.580000	2135.650000	80
2145.660000	2160.100000	81
2183.090000	2202.670000	82
2228.030000	2248.430000	83
2273.910000	2288.010000	84
2309.990000	2324.370000	85
2334.870000	2349.290000	86
2366.230000	2380.290000	87
2395.850000	2412.460000	88
2417.170000	2431.820000	89
2439.410000	2448.360000	90
2454.130000	2464.480000	91
2470.590000	2481.530000	92
2493.700000	2512.260000	93
2517.320000	2530.000000	94
2534.950000	2544.670000	95
2552.990000	2568.880000	96
2574.630000	2585.120000	97
2596.190000	2609.910000	98
2617.770000	2635.660000	99
2640.750000	2660.370000	100
2665.660000	2683.210000	101
2688.520000	2705.950000	102
2714.470000	2725.710000	103
2732.070000	2746.080000	104
2754.090000	2762.990000	105
2769.700000	2777.560000	106
2783.730000	2798.320000	107
2803.470000	2813.220000	108
2819.410000	2834.590000	109
2841.070000	2854.490000	110
2859.440000	2869.250000	111
2875.940000	2886.550000	112
2893.780000	2907.770000	113
2914.000000	2922.040000	114
2931.450000	2949.100000	115
2953.560000	2964.420000	116
2984.560000	2998.020000	117
3003.360000	3013.950000	118
3026.270000	3043.350000	119
3050.820000	3060.060000	120
3066.600000	3075.660000	121
3080.830000	3089.750000	122
3098.120000	3113.170000	123
3131.190000	3148.070000	124
3155.700000	3174.950000	125
3186.330000	3205.180000	126
3214.020000	3228.920000	127
3242.200000	3258.800000	128
3271.290000	3287.450000	129
3294.690000	3304.450000	130
3310.350000	3323.080000	131
3332.360000	3345.570000	132
3352.060000	3366.420000	133
3375.710000	3394.140000	134
3401.200000	3412.460000	135
3426.710000	3442.340000	136
3452.890000	3471.900000	137
3481.080000	3499.840000	138
3510.270000	3528.260000	139
3535.620000	3552.580000	140
3569.460000	3586.830000	141
3596.190000	3612.840000	142
3621.110000	3639.080000	143
3646.670000	3663.580000	144
3669.740000	3684.780000	145
3691.610000	3704.710000	146
3710.350000	3723.180000	147
3734.040000	3753.260000	148
3759.340000	3778.740000	149
3785.310000	3804.800000	150
3826.860000	3840.350000	151
3850.520000	3864.540000	152
3877.790000	3897.140000	153
3905.680000	3924.620000	154
3930.950000	3944.520000	155
3950.800000	3961.350000	156
3972.580000	3989.200000	157
3995.780000	4012.200000	158
4021.310000	4038.830000	159
4052.870000	4066.710000	160
4072.130000	4085.860000	161
4097.860000	4113.440000	162
4123.050000	4137.610000	163
