5.230000	17.850000	1
23.280000	42.090000	2
48.390000	61.030000	3
66.540000	79.050000	4
84.580000	98.300000	5
103.740000	116.580000	6
121.880000	134.820000	7
138.250000	150.030000	8
155.380000	167.550000	9
172.910000	190.370000	10
195.860000	214.600000	11
220.350000	233.370000	12
239.720000	251.670000	13
257.190000	270.400000	14
275.870000	292.880000	15
298.640000	313.500000	16
321.710000	335.740000	17
341.340000	353.730000	18
359.180000	376.030000	19
382.090000	394.990000	20
400.660000	416.810000	21
422.380000	440.350000	22
446.690000	459.480000	23
465.060000	478.350000	24
483.910000	497.680000	25
503.520000	522.010000	26
527.700000	542.250000	27
547.710000	561.710000	28
567.410000	580.990000	29
586.720000	605.110000	30
611.470000	626.250000	31
633.500000	655.010000	32
660.740000	674.770000	33
680.720000	694.640000	34
700.250000	713.830000	35
719.360000	733.160000	36
738.900000	757.350000	37
764.050000	778.080000	38
785.750000	799.810000	39
805.200000	818.590000	40
824.040000	842.610000	41
847.980000	861.960000	42
867.290000	889.090000	43
895.240000	913.270000	44
918.590000	932.790000	45
938.070000	952.790000	46
958.130000	976.470000	47
982.600000	996.270000	48
1002.040000	1016.330000	49
1022.050000	1039.330000	50
1044.810000	1063.970000	51
1069.540000	1084.510000	52
1091.730000	1106.170000	53
1111.490000	1126.530000	54
1132.030000	1153.830000	55
1159.330000	1173.580000	56
1178.970000	1197.500000	57
1204.480000	1223.250000	58
1228.410000	1243.870000	59
1250.130000	1269.360000	60
1274.930000	1289.230000	61
1292.630000	1307.090000	62
1312.470000	1333.270000	63
1339.540000	1354.100000	64
1359.780000	1379.140000	65
1385.580000	1406.120000	66
1410.720000	1424.740000	67
1430.100000	1443.530000	68
1449.220000	1468.300000	69
1473.890000	1488.100000	70
1493.540000	1513.610000	71
1521.500000	1534.620000	72
1539.870000	1551.940000	73
1557.180000	1569.790000	74
1575.070000	1588.590000	75
1594.180000	1606.620000	76
1611.920000	1624.760000	77
1628.360000	1641.330000	78
1646.520000	1663.670000	79
1669.130000	1681.890000	80
1687.190000	1699.590000	81
1705.280000	1722.130000	82
1727.680000	1745.680000	83
1751.000000	1763.520000	84
1770.850000	1784.710000	85
1791.740000	1805.650000	86
1812.130000	1824.840000	87
1833.010000	1847.520000	88
1853.100000	1866.710000	89
1872.150000	1879.910000	90
1885.710000	1894.570000	91
1900.750000	1910.130000	92
1916.610000	1932.330000	93
1938.480000	1949.300000	94
1956.980000	1965.940000	95
1971.410000	1987.030000	96
1992.450000	2001.850000	97
2007.290000	2018.250000	98
2023.540000	2032.620000	99
2038.510000	2062.100000	100
2069.900000	2086.400000	101
2091.970000	2107.760000	102
2114.410000	2124.330000	103
2130.170000	2143.060000	104
2149.280000	2157.840000	105
2163.820000	2172.540000	106
2178.790000	2192.580000	107
2198.040000	2207.530000	108
2212.930000	2227.440000	109
2233.430000	2246.260000	110
2251.720000	2259.790000	111
2267.080000	2277.080000	112
2284.060000	2297.160000	113
2303.600000	2312.090000	114
2319.290000	2336.410000	115
2341.770000	2351.850000	116
2359.480000	2373.940000	117
2379.220000	2388.040000	118
2393.780000	2410.860000	119
2417.480000	2426.870000	120
2432.360000	2440.450000	121
2445.810000	2455.860000	122
2463.850000	2476.390000	123
2481.760000	2498.470000	124
2503.840000	2521.740000	125
2528.300000	2545.910000	126
2551.240000	2565.310000	127
2572.600000	2589.400000	128
2595.660000	2613.100000	129
2620.120000	2631.130000	130
2636.620000	2649.080000	131
2654.550000	2667.550000	132
2673.180000	2688.440000	133
2694.170000	2712.950000	134
2719.870000	2732.120000	135
2738.180000	2754.320000	136
2758.860000	2778.450000	137
2783.840000	2802.660000	138
2808.400000	2825.850000	139
2831.160000	2846.870000	140
2852.920000	2869.930000	141
2881.780000	2898.010000	142
2903.550000	2919.540000	143
2925.170000	2940.550000	144
2947.360000	2958.280000	145
2963.770000	2975.740000	146
2980.500000	2993.340000	147
2998.670000	3015.960000	148
3021.370000	3039.840000	149
3046.510000	3064.490000	150
3070.010000	3082.950000	151
3091.460000	3105.190000	152
3110.630000	3129.020000	153
3135.990000	3154.170000	154
3159.730000	3173.170000	155
3181.440000	3191.840000	156
3199.750000	3214.640000	157
3220.060000	3234.970000	158
3240.600000	3256.070000	159
3261.540000	3274.180000	160
3279.640000	3292.080000	161
3300.510000	3315.250000	162
3321.660000	3335.870000	163
